timestamp,heart_rate_bpm,steps,calories,spo2_percent,stress_level,sleep_stage
2025-09-14 07:39:00,85,118,5.57,96.8,22,Awake
2025-09-14 07:40:00,90,114,5.46,97.3,22,Awake
2025-09-14 07:41:00,90,102,4.98,97.8,22,Awake
2025-09-14 07:42:00,88,123,5.8,96.6,22,Awake
2025-09-14 07:43:00,89,125,5.89,97.1,22,Awake
2025-09-14 07:44:00,89,124,5.85,97.2,22,Awake
2025-09-14 07:45:00,89,105,5.09,96.4,22,Awake
2025-09-14 07:46:00,90,132,6.18,97.0,22,Awake
2025-09-14 07:47:00,91,122,5.79,96.1,22,Awake
2025-09-14 07:48:00,90,109,5.26,95.9,22,Awake
2025-09-14 07:49:00,88,115,5.48,97.2,22,Awake
2025-09-14 07:50:00,88,112,5.36,96.8,22,Awake
2025-09-14 07:51:00,84,112,5.32,97.1,22,Awake
2025-09-14 07:52:00,83,134,6.19,97.0,22,Awake
2025-09-14 07:53:00,87,109,5.23,96.4,23,Awake
2025-09-14 07:54:00,91,119,5.67,97.0,23,Awake
2025-09-14 07:55:00,90,106,5.14,96.3,23,Awake
2025-09-14 07:56:00,91,128,6.03,97.8,23,Awake
2025-09-14 07:57:00,91,118,5.63,96.2,24,Awake
2025-09-14 07:58:00,96,129,6.12,96.9,24,Awake
2025-09-14 07:59:00,96,123,5.88,96.4,24,Awake
2025-09-14 08:00:00,93,128,6.05,97.3,24,Awake
2025-09-14 08:01:00,90,147,6.78,96.8,24,Awake
2025-09-14 08:02:00,87,97,4.75,96.7,24,Awake
2025-09-14 08:03:00,88,112,5.36,97.5,25,Awake
2025-09-14 08:04:00,87,137,6.35,97.0,25,Awake
2025-09-14 08:05:00,85,112,5.33,97.3,25,Awake
2025-09-14 08:06:00,85,118,5.57,96.4,25,Awake
2025-09-14 08:07:00,84,99,4.8,96.2,25,Awake
2025-09-14 08:08:00,88,88,4.4,97.1,26,Awake
2025-09-14 08:09:00,90,137,6.38,96.8,26,Awake
2025-09-14 08:10:00,89,121,5.73,97.4,26,Awake
2025-09-14 08:11:00,92,115,5.52,97.0,26,Awake
2025-09-14 08:12:00,91,141,6.55,97.1,26,Awake
2025-09-14 08:13:00,88,117,5.56,96.0,26,Awake
2025-09-14 08:14:00,91,112,5.39,98.1,26,Awake
2025-09-14 08:15:00,91,109,5.27,96.9,26,Awake
2025-09-14 08:16:00,88,119,5.64,97.4,26,Awake
2025-09-14 08:17:00,88,123,5.8,96.5,26,Awake
2025-09-14 08:18:00,86,104,5.02,97.2,26,Awake
2025-09-14 08:19:00,84,110,5.24,96.2,26,Awake
2025-09-14 08:20:00,87,133,6.19,97.3,27,Awake
2025-09-14 08:21:00,91,121,5.75,96.8,27,Awake
2025-09-14 08:22:00,87,134,6.23,97.0,27,Awake
2025-09-14 08:23:00,88,99,4.84,97.4,27,Awake
2025-09-14 08:24:00,87,121,5.71,96.3,27,Awake
2025-09-14 08:25:00,86,119,5.62,96.6,27,Awake
2025-09-14 08:26:00,85,133,6.17,97.3,27,Awake
2025-09-14 08:27:00,84,119,5.6,98.3,27,Awake
2025-09-14 08:28:00,85,125,5.85,96.9,27,Awake
2025-09-14 08:29:00,84,98,4.76,97.4,27,Awake
2025-09-14 08:30:00,86,131,6.1,96.9,28,Awake
2025-09-14 08:31:00,86,109,5.22,98.2,28,Awake
2025-09-14 08:32:00,86,108,5.18,96.0,28,Awake
2025-09-14 08:33:00,84,129,6.0,97.1,29,Awake
2025-09-14 08:34:00,84,110,5.24,96.0,29,Awake
2025-09-14 08:35:00,86,135,6.26,95.5,29,Awake
2025-09-14 08:36:00,87,111,5.31,97.2,29,Awake
2025-09-14 08:37:00,85,84,4.21,97.1,29,Awake
2025-09-14 08:38:00,86,119,5.62,96.8,29,Awake
2025-09-14 08:39:00,87,121,5.71,96.9,29,Awake
2025-09-14 08:40:00,84,104,5.0,98.9,29,Awake
2025-09-14 08:41:00,86,132,6.14,96.8,29,Awake
2025-09-14 08:42:00,85,110,5.25,97.3,29,Awake
2025-09-14 08:43:00,86,113,5.38,96.6,29,Awake
2025-09-14 08:44:00,85,122,5.73,97.2,29,Awake
2025-09-14 08:45:00,82,130,6.02,96.9,29,Awake
2025-09-14 08:46:00,80,138,6.32,96.8,29,Awake
2025-09-14 08:47:00,82,107,5.1,98.1,29,Awake
2025-09-14 08:48:00,83,130,6.03,97.7,28,Awake
2025-09-14 08:49:00,82,133,6.14,97.1,28,Awake
2025-09-14 08:50:00,84,106,5.08,95.6,28,Awake
2025-09-14 08:51:00,82,109,5.18,96.8,29,Awake
2025-09-14 08:52:00,83,125,5.83,98.6,29,Awake
2025-09-14 08:53:00,81,118,5.53,96.9,29,Awake
2025-09-14 08:54:00,81,131,6.05,97.7,30,Awake
2025-09-14 08:55:00,82,124,5.78,97.9,32,Awake
2025-09-14 08:56:00,82,135,6.22,97.1,33,Awake
2025-09-14 08:57:00,82,108,5.14,96.5,35,Awake
2025-09-14 08:58:00,84,122,5.72,95.5,37,Awake
2025-09-14 08:59:00,83,127,5.91,97.4,39,Awake
2025-09-14 09:00:00,82,5,1.02,96.5,42,Awake
2025-09-14 09:01:00,78,7,1.06,97.1,44,Awake
2025-09-14 09:02:00,78,4,0.94,96.3,47,Awake
2025-09-14 09:03:00,79,3,0.91,96.8,49,Awake
2025-09-14 09:04:00,74,8,1.06,97.0,52,Awake
2025-09-14 09:05:00,73,4,0.89,97.2,54,Awake
2025-09-14 09:06:00,74,7,1.02,96.3,56,Awake
2025-09-14 09:07:00,74,2,0.82,97.7,58,Awake
2025-09-14 09:08:00,74,10,1.14,96.6,60,Awake
2025-09-14 09:09:00,73,6,0.97,96.0,62,Awake
2025-09-14 09:10:00,73,4,0.89,96.9,63,Awake
2025-09-14 09:11:00,73,5,0.93,97.0,64,Awake
2025-09-14 09:12:00,75,6,0.99,97.1,65,Awake
2025-09-14 09:13:00,75,4,0.91,97.8,65,Awake
2025-09-14 09:14:00,75,5,0.95,96.9,66,Awake
2025-09-14 09:15:00,74,6,0.98,96.9,66,Awake
2025-09-14 09:16:00,73,3,0.85,96.3,66,Awake
2025-09-14 09:17:00,72,7,1.0,97.5,66,Awake
2025-09-14 09:18:00,73,7,1.01,97.1,66,Awake
2025-09-14 09:19:00,72,8,1.04,96.7,67,Awake
2025-09-14 09:20:00,73,4,0.89,95.9,67,Awake
2025-09-14 09:21:00,76,7,1.04,97.9,68,Awake
2025-09-14 09:22:00,76,3,0.88,96.3,68,Awake
2025-09-14 09:23:00,75,4,0.91,96.6,69,Awake
2025-09-14 09:24:00,76,4,0.92,97.2,69,Awake
2025-09-14 09:25:00,74,0,0.74,96.3,70,Awake
2025-09-14 09:26:00,71,1,0.75,96.1,70,Awake
2025-09-14 09:27:00,70,1,0.74,95.7,70,Awake
2025-09-14 09:28:00,68,7,0.96,97.4,70,Awake
2025-09-14 09:29:00,68,5,0.88,96.7,70,Awake
2025-09-14 09:30:00,69,5,0.89,98.8,70,Awake
2025-09-14 09:31:00,73,8,1.05,96.4,70,Awake
2025-09-14 09:32:00,73,3,0.85,96.4,70,Awake
2025-09-14 09:33:00,72,5,0.92,96.7,70,Awake
2025-09-14 09:34:00,73,3,0.85,97.1,69,Awake
2025-09-14 09:35:00,70,5,0.9,96.7,68,Awake
2025-09-14 09:36:00,70,1,0.74,97.4,68,Awake
2025-09-14 09:37:00,72,7,1.0,96.4,68,Awake
2025-09-14 09:38:00,70,2,0.78,96.2,67,Awake
2025-09-14 09:39:00,72,4,0.88,95.9,67,Awake
2025-09-14 09:40:00,72,6,0.96,95.7,66,Awake
2025-09-14 09:41:00,71,7,0.99,96.7,66,Awake
2025-09-14 09:42:00,72,9,1.08,96.8,66,Awake
2025-09-14 09:43:00,75,4,0.91,96.6,66,Awake
2025-09-14 09:44:00,74,1,0.78,97.7,66,Awake
2025-09-14 09:45:00,74,4,0.9,97.7,66,Awake
2025-09-14 09:46:00,72,6,0.96,96.8,66,Awake
2025-09-14 09:47:00,70,3,0.82,95.9,66,Awake
2025-09-14 09:48:00,72,4,0.88,96.7,66,Awake
2025-09-14 09:49:00,70,2,0.78,96.6,66,Awake
2025-09-14 09:50:00,70,6,0.94,96.6,66,Awake
2025-09-14 09:51:00,70,8,1.02,96.6,66,Awake
2025-09-14 09:52:00,71,7,0.99,96.6,66,Awake
2025-09-14 09:53:00,71,2,0.79,96.8,66,Awake
2025-09-14 09:54:00,73,6,0.97,96.6,66,Awake
2025-09-14 09:55:00,71,9,1.07,97.1,66,Awake
2025-09-14 09:56:00,70,3,0.82,97.2,66,Awake
2025-09-14 09:57:00,69,8,1.01,96.5,66,Awake
2025-09-14 09:58:00,69,7,0.97,97.8,66,Awake
2025-09-14 09:59:00,70,6,0.94,96.4,66,Awake
2025-09-14 10:00:00,71,10,1.11,96.0,66,Awake
2025-09-14 10:01:00,69,5,0.89,97.2,66,Awake
2025-09-14 10:02:00,71,5,0.91,96.5,67,Awake
2025-09-14 10:03:00,73,5,0.93,97.2,67,Awake
2025-09-14 10:04:00,72,5,0.92,95.6,68,Awake
2025-09-14 10:05:00,75,4,0.91,97.8,68,Awake
2025-09-14 10:06:00,72,10,1.12,97.4,68,Awake
2025-09-14 10:07:00,70,3,0.82,96.1,69,Awake
2025-09-14 10:08:00,67,2,0.75,96.1,69,Awake
2025-09-14 10:09:00,70,6,0.94,98.0,70,Awake
2025-09-14 10:10:00,71,4,0.87,96.6,71,Awake
2025-09-14 10:11:00,71,4,0.87,96.5,71,Awake
2025-09-14 10:12:00,71,8,1.03,95.6,72,Awake
2025-09-14 10:13:00,69,5,0.89,96.8,72,Awake
2025-09-14 10:14:00,73,4,0.89,96.9,73,Awake
2025-09-14 10:15:00,72,7,1.0,97.4,73,Awake
2025-09-14 10:16:00,71,4,0.87,96.2,73,Awake
2025-09-14 10:17:00,72,2,0.8,96.1,73,Awake
2025-09-14 10:18:00,72,2,0.8,97.3,73,Awake
2025-09-14 10:19:00,72,3,0.84,97.6,73,Awake
2025-09-14 10:20:00,70,3,0.82,96.1,73,Awake
2025-09-14 10:21:00,70,8,1.02,97.6,73,Awake
2025-09-14 10:22:00,73,6,0.97,97.0,73,Awake
2025-09-14 10:23:00,74,0,0.74,97.7,72,Awake
2025-09-14 10:24:00,75,8,1.07,97.0,72,Awake
2025-09-14 10:25:00,73,5,0.93,95.5,71,Awake
2025-09-14 10:26:00,70,4,0.86,96.9,70,Awake
2025-09-14 10:27:00,70,5,0.9,97.6,70,Awake
2025-09-14 10:28:00,70,7,0.98,96.5,69,Awake
2025-09-14 10:29:00,71,6,0.95,96.8,69,Awake
2025-09-14 10:30:00,68,3,0.8,96.9,68,Awake
2025-09-14 10:31:00,71,4,0.87,95.3,68,Awake
2025-09-14 10:32:00,70,2,0.78,98.0,68,Awake
2025-09-14 10:33:00,69,4,0.85,96.5,68,Awake
2025-09-14 10:34:00,68,1,0.72,97.3,68,Awake
2025-09-14 10:35:00,66,9,1.02,96.9,68,Awake
2025-09-14 10:36:00,68,3,0.8,97.8,68,Awake
2025-09-14 10:37:00,69,1,0.73,97.2,68,Awake
2025-09-14 10:38:00,67,5,0.87,96.9,68,Awake
2025-09-14 10:39:00,66,4,0.82,96.5,69,Awake
2025-09-14 10:40:00,66,6,0.9,97.5,69,Awake
2025-09-14 10:41:00,70,5,0.9,95.9,69,Awake
2025-09-14 10:42:00,69,8,1.01,97.4,70,Awake
2025-09-14 10:43:00,67,5,0.87,96.3,70,Awake
2025-09-14 10:44:00,68,7,0.96,97.8,71,Awake
2025-09-14 10:45:00,68,4,0.84,97.1,71,Awake
2025-09-14 10:46:00,64,1,0.68,97.4,71,Awake
2025-09-14 10:47:00,66,5,0.86,97.0,70,Awake
2025-09-14 10:48:00,67,4,0.83,95.9,70,Awake
2025-09-14 10:49:00,69,3,0.81,96.5,70,Awake
2025-09-14 10:50:00,72,2,0.8,97.4,70,Awake
2025-09-14 10:51:00,73,12,1.21,97.1,69,Awake
2025-09-14 10:52:00,72,5,0.92,97.7,69,Awake
2025-09-14 10:53:00,69,10,1.09,97.2,69,Awake
2025-09-14 10:54:00,73,6,0.97,96.4,69,Awake
2025-09-14 10:55:00,72,1,0.76,96.5,69,Awake
2025-09-14 10:56:00,72,6,0.96,97.1,69,Awake
2025-09-14 10:57:00,71,2,0.79,95.6,69,Awake
2025-09-14 10:58:00,71,4,0.87,98.0,69,Awake
2025-09-14 10:59:00,71,5,0.91,97.3,69,Awake
2025-09-14 11:00:00,70,8,1.02,97.7,69,Awake
2025-09-14 11:01:00,69,4,0.85,96.1,69,Awake
2025-09-14 11:02:00,69,2,0.77,97.7,68,Awake
2025-09-14 11:03:00,69,1,0.73,98.3,68,Awake
2025-09-14 11:04:00,68,8,1.0,96.2,68,Awake
2025-09-14 11:05:00,69,8,1.01,97.5,68,Awake
2025-09-14 11:06:00,69,4,0.85,97.0,69,Awake
2025-09-14 11:07:00,72,1,0.76,96.1,69,Awake
2025-09-14 11:08:00,67,9,1.03,97.3,69,Awake
2025-09-14 11:09:00,70,4,0.86,97.5,69,Awake
2025-09-14 11:10:00,72,2,0.8,96.6,68,Awake
2025-09-14 11:11:00,69,4,0.85,97.7,68,Awake
2025-09-14 11:12:00,69,3,0.81,96.0,67,Awake
2025-09-14 11:13:00,69,8,1.01,96.1,67,Awake
2025-09-14 11:14:00,67,9,1.03,97.1,67,Awake
2025-09-14 11:15:00,67,4,0.83,97.0,67,Awake
2025-09-14 11:16:00,67,4,0.83,96.6,67,Awake
2025-09-14 11:17:00,71,5,0.91,97.5,67,Awake
2025-09-14 11:18:00,72,11,1.16,97.3,67,Awake
2025-09-14 11:19:00,74,8,1.06,97.5,66,Awake
2025-09-14 11:20:00,74,6,0.98,96.9,66,Awake
2025-09-14 11:21:00,72,2,0.8,97.4,66,Awake
2025-09-14 11:22:00,71,8,1.03,96.7,66,Awake
2025-09-14 11:23:00,72,7,1.0,98.2,66,Awake
2025-09-14 11:24:00,70,6,0.94,96.5,66,Awake
2025-09-14 11:25:00,71,5,0.91,98.3,65,Awake
2025-09-14 11:26:00,71,3,0.83,97.0,65,Awake
2025-09-14 11:27:00,71,5,0.91,96.2,65,Awake
2025-09-14 11:28:00,72,3,0.84,97.8,66,Awake
2025-09-14 11:29:00,73,3,0.85,97.1,65,Awake
2025-09-14 11:30:00,72,7,1.0,97.5,65,Awake
2025-09-14 11:31:00,74,4,0.9,97.7,65,Awake
2025-09-14 11:32:00,72,4,0.88,97.2,65,Awake
2025-09-14 11:33:00,73,6,0.97,96.6,65,Awake
2025-09-14 11:34:00,74,6,0.98,97.6,65,Awake
2025-09-14 11:35:00,73,3,0.85,97.0,65,Awake
2025-09-14 11:36:00,73,4,0.89,97.4,65,Awake
2025-09-14 11:37:00,71,6,0.95,95.7,65,Awake
2025-09-14 11:38:00,73,6,0.97,97.3,64,Awake
2025-09-14 11:39:00,73,6,0.97,96.6,64,Awake
2025-09-14 11:40:00,72,6,0.96,98.0,64,Awake
2025-09-14 11:41:00,74,3,0.86,97.4,64,Awake
2025-09-14 11:42:00,72,5,0.92,97.1,63,Awake
2025-09-14 11:43:00,71,2,0.79,97.3,63,Awake
2025-09-14 11:44:00,69,5,0.89,96.4,62,Awake
2025-09-14 11:45:00,71,3,0.83,98.0,62,Awake
2025-09-14 11:46:00,70,3,0.82,98.2,61,Awake
2025-09-14 11:47:00,74,5,0.94,97.2,61,Awake
2025-09-14 11:48:00,70,11,1.14,98.0,60,Awake
2025-09-14 11:49:00,74,7,1.02,96.7,60,Awake
2025-09-14 11:50:00,74,7,1.02,96.5,59,Awake
2025-09-14 11:51:00,74,4,0.9,97.0,59,Awake
2025-09-14 11:52:00,73,1,0.77,97.3,58,Awake
2025-09-14 11:53:00,74,4,0.9,96.8,58,Awake
2025-09-14 11:54:00,74,5,0.94,97.3,58,Awake
2025-09-14 11:55:00,76,4,0.92,97.2,57,Awake
2025-09-14 11:56:00,75,4,0.91,96.4,57,Awake
2025-09-14 11:57:00,75,7,1.03,97.3,57,Awake
2025-09-14 11:58:00,74,6,0.98,97.5,57,Awake
2025-09-14 11:59:00,74,8,1.06,97.1,58,Awake
2025-09-14 12:00:00,75,4,0.91,97.7,58,Awake
2025-09-14 12:01:00,72,3,0.84,96.3,58,Awake
2025-09-14 12:02:00,71,0,0.71,97.3,58,Awake
2025-09-14 12:03:00,73,4,0.89,96.3,59,Awake
2025-09-14 12:04:00,74,1,0.78,96.3,59,Awake
2025-09-14 12:05:00,74,4,0.9,96.6,60,Awake
2025-09-14 12:06:00,74,3,0.86,96.4,60,Awake
2025-09-14 12:07:00,75,5,0.95,96.7,60,Awake
2025-09-14 12:08:00,74,6,0.98,96.9,60,Awake
2025-09-14 12:09:00,73,6,0.97,97.5,61,Awake
2025-09-14 12:10:00,74,4,0.9,96.8,61,Awake
2025-09-14 12:11:00,73,4,0.89,96.0,61,Awake
2025-09-14 12:12:00,75,5,0.95,97.7,61,Awake
2025-09-14 12:13:00,72,1,0.76,96.5,60,Awake
2025-09-14 12:14:00,75,9,1.11,97.0,60,Awake
2025-09-14 12:15:00,76,7,1.04,97.3,59,Awake
2025-09-14 12:16:00,76,5,0.96,97.1,59,Awake
2025-09-14 12:17:00,78,4,0.94,97.7,58,Awake
2025-09-14 12:18:00,80,5,1.0,97.3,58,Awake
2025-09-14 12:19:00,80,4,0.96,96.5,57,Awake
2025-09-14 12:20:00,76,1,0.8,98.3,56,Awake
2025-09-14 12:21:00,74,3,0.86,97.1,56,Awake
2025-09-14 12:22:00,74,7,1.02,96.9,55,Awake
2025-09-14 12:23:00,75,6,0.99,97.6,55,Awake
2025-09-14 12:24:00,76,10,1.16,97.1,55,Awake
2025-09-14 12:25:00,75,4,0.91,97.2,54,Awake
2025-09-14 12:26:00,76,5,0.96,98.5,54,Awake
2025-09-14 12:27:00,75,6,0.99,96.8,54,Awake
2025-09-14 12:28:00,75,6,0.99,96.8,54,Awake
2025-09-14 12:29:00,73,8,1.05,97.1,54,Awake
2025-09-14 12:30:00,73,4,0.89,97.6,54,Awake
2025-09-14 12:31:00,72,3,0.84,96.1,54,Awake
2025-09-14 12:32:00,72,3,0.84,95.8,54,Awake
2025-09-14 12:33:00,75,9,1.11,96.6,54,Awake
2025-09-14 12:34:00,74,7,1.02,96.0,54,Awake
2025-09-14 12:35:00,79,2,0.87,96.7,55,Awake
2025-09-14 12:36:00,79,2,0.87,97.3,55,Awake
2025-09-14 12:37:00,79,4,0.95,96.5,55,Awake
2025-09-14 12:38:00,77,6,1.01,96.1,55,Awake
2025-09-14 12:39:00,79,9,1.15,97.0,55,Awake
2025-09-14 12:40:00,77,11,1.21,97.5,55,Awake
2025-09-14 12:41:00,78,4,0.94,96.0,55,Awake
2025-09-14 12:42:00,82,7,1.1,97.5,55,Awake
2025-09-14 12:43:00,80,7,1.08,97.5,55,Awake
2025-09-14 12:44:00,81,3,0.93,97.6,55,Awake
2025-09-14 12:45:00,79,7,1.07,97.7,55,Awake
2025-09-14 12:46:00,79,5,0.99,98.3,55,Awake
2025-09-14 12:47:00,81,2,0.89,96.8,55,Awake
2025-09-14 12:48:00,79,9,1.15,97.1,55,Awake
2025-09-14 12:49:00,82,6,1.06,96.8,55,Awake
2025-09-14 12:50:00,82,3,0.94,97.0,54,Awake
2025-09-14 12:51:00,80,6,1.04,97.9,54,Awake
2025-09-14 12:52:00,80,3,0.92,96.2,54,Awake
2025-09-14 12:53:00,81,2,0.89,96.5,53,Awake
2025-09-14 12:54:00,81,8,1.13,97.8,53,Awake
2025-09-14 12:55:00,78,4,0.94,97.6,53,Awake
2025-09-14 12:56:00,77,5,0.97,96.8,53,Awake
2025-09-14 12:57:00,77,4,0.93,97.5,53,Awake
2025-09-14 12:58:00,78,3,0.9,97.2,53,Awake
2025-09-14 12:59:00,79,4,0.95,97.9,52,Awake
2025-09-14 13:00:00,79,3,0.91,97.0,52,Awake
2025-09-14 13:01:00,77,11,1.21,97.6,52,Awake
2025-09-14 13:02:00,78,6,1.02,98.6,52,Awake
2025-09-14 13:03:00,79,5,0.99,97.4,51,Awake
2025-09-14 13:04:00,80,5,1.0,97.0,51,Awake
2025-09-14 13:05:00,81,5,1.01,97.4,51,Awake
2025-09-14 13:06:00,82,3,0.94,96.8,51,Awake
2025-09-14 13:07:00,82,6,1.06,98.4,51,Awake
2025-09-14 13:08:00,81,4,0.97,97.1,51,Awake
2025-09-14 13:09:00,78,5,0.98,96.8,51,Awake
2025-09-14 13:10:00,79,3,0.91,96.5,51,Awake
2025-09-14 13:11:00,79,7,1.07,97.7,51,Awake
2025-09-14 13:12:00,80,3,0.92,97.5,51,Awake
2025-09-14 13:13:00,78,6,1.02,96.7,51,Awake
2025-09-14 13:14:00,77,7,1.05,97.3,51,Awake
2025-09-14 13:15:00,79,1,0.83,96.1,51,Awake
2025-09-14 13:16:00,79,6,1.03,97.1,51,Awake
2025-09-14 13:17:00,80,4,0.96,97.3,51,Awake
2025-09-14 13:18:00,80,2,0.88,98.0,51,Awake
2025-09-14 13:19:00,80,2,0.88,96.5,51,Awake
2025-09-14 13:20:00,81,5,1.01,96.2,51,Awake
2025-09-14 13:21:00,80,5,1.0,96.5,52,Awake
2025-09-14 13:22:00,80,3,0.92,96.2,52,Awake
2025-09-14 13:23:00,79,5,0.99,97.8,51,Awake
2025-09-14 13:24:00,79,11,1.23,97.9,51,Awake
2025-09-14 13:25:00,78,2,0.86,97.2,51,Awake
2025-09-14 13:26:00,79,6,1.03,97.7,50,Awake
2025-09-14 13:27:00,78,5,0.98,97.1,50,Awake
2025-09-14 13:28:00,81,3,0.93,96.9,50,Awake
2025-09-14 13:29:00,79,4,0.95,96.8,49,Awake
2025-09-14 13:30:00,79,10,1.19,96.8,49,Awake
2025-09-14 13:31:00,78,1,0.82,96.1,49,Awake
2025-09-14 13:32:00,81,8,1.13,97.2,49,Awake
2025-09-14 13:33:00,81,3,0.93,97.0,49,Awake
2025-09-14 13:34:00,82,5,1.02,97.4,48,Awake
2025-09-14 13:35:00,79,4,0.95,97.1,48,Awake
2025-09-14 13:36:00,80,11,1.24,96.9,47,Awake
2025-09-14 13:37:00,81,3,0.93,96.5,47,Awake
2025-09-14 13:38:00,81,4,0.97,97.0,47,Awake
2025-09-14 13:39:00,82,3,0.94,97.4,47,Awake
2025-09-14 13:40:00,80,3,0.92,96.3,47,Awake
2025-09-14 13:41:00,82,8,1.14,97.1,47,Awake
2025-09-14 13:42:00,85,1,0.89,97.1,48,Awake
2025-09-14 13:43:00,83,5,1.03,96.6,48,Awake
2025-09-14 13:44:00,81,7,1.09,96.6,48,Awake
2025-09-14 13:45:00,83,3,0.95,97.1,48,Awake
2025-09-14 13:46:00,84,7,1.12,96.3,48,Awake
2025-09-14 13:47:00,82,5,1.02,97.2,49,Awake
2025-09-14 13:48:00,80,7,1.08,96.5,49,Awake
2025-09-14 13:49:00,80,5,1.0,97.6,50,Awake
2025-09-14 13:50:00,77,7,1.05,98.4,50,Awake
2025-09-14 13:51:00,77,5,0.97,96.5,51,Awake
2025-09-14 13:52:00,76,4,0.92,97.3,51,Awake
2025-09-14 13:53:00,76,5,0.96,96.6,52,Awake
2025-09-14 13:54:00,77,11,1.21,97.6,52,Awake
2025-09-14 13:55:00,78,7,1.06,96.2,52,Awake
2025-09-14 13:56:00,80,6,1.04,97.3,52,Awake
2025-09-14 13:57:00,78,3,0.9,96.5,52,Awake
2025-09-14 13:58:00,80,0,0.8,96.9,51,Awake
2025-09-14 13:59:00,79,10,1.19,96.4,51,Awake
2025-09-14 14:00:00,79,5,0.99,97.5,51,Awake
2025-09-14 14:01:00,80,5,1.0,96.5,51,Awake
2025-09-14 14:02:00,78,3,0.9,97.3,51,Awake
2025-09-14 14:03:00,79,4,0.95,96.8,50,Awake
2025-09-14 14:04:00,79,2,0.87,96.9,50,Awake
2025-09-14 14:05:00,80,2,0.88,97.1,49,Awake
2025-09-14 14:06:00,80,7,1.08,96.5,49,Awake
2025-09-14 14:07:00,83,3,0.95,97.1,49,Awake
2025-09-14 14:08:00,81,1,0.85,97.9,48,Awake
2025-09-14 14:09:00,79,3,0.91,96.5,48,Awake
2025-09-14 14:10:00,78,7,1.06,97.7,48,Awake
2025-09-14 14:11:00,77,5,0.97,97.9,48,Awake
2025-09-14 14:12:00,77,5,0.97,96.5,48,Awake
2025-09-14 14:13:00,79,4,0.95,96.1,47,Awake
2025-09-14 14:14:00,81,5,1.01,97.2,47,Awake
2025-09-14 14:15:00,79,5,0.99,96.7,47,Awake
2025-09-14 14:16:00,77,3,0.89,98.1,46,Awake
2025-09-14 14:17:00,78,3,0.9,97.0,46,Awake
2025-09-14 14:18:00,77,6,1.01,96.5,46,Awake
2025-09-14 14:19:00,78,6,1.02,96.3,46,Awake
2025-09-14 14:20:00,79,4,0.95,97.7,46,Awake
2025-09-14 14:21:00,76,9,1.12,96.7,47,Awake
2025-09-14 14:22:00,79,6,1.03,97.0,47,Awake
2025-09-14 14:23:00,81,5,1.01,97.6,47,Awake
2025-09-14 14:24:00,79,5,0.99,96.7,47,Awake
2025-09-14 14:25:00,78,4,0.94,97.0,47,Awake
2025-09-14 14:26:00,78,10,1.18,97.0,48,Awake
2025-09-14 14:27:00,78,6,1.02,97.4,48,Awake
2025-09-14 14:28:00,79,2,0.87,97.4,48,Awake
2025-09-14 14:29:00,81,4,0.97,96.9,49,Awake
2025-09-14 14:30:00,80,3,0.92,97.0,49,Awake
2025-09-14 14:31:00,78,2,0.86,96.8,50,Awake
2025-09-14 14:32:00,75,5,0.95,96.1,50,Awake
2025-09-14 14:33:00,75,6,0.99,97.2,50,Awake
2025-09-14 14:34:00,75,5,0.95,98.1,50,Awake
2025-09-14 14:35:00,78,10,1.18,96.5,50,Awake
2025-09-14 14:36:00,77,5,0.97,96.5,50,Awake
2025-09-14 14:37:00,77,5,0.97,96.5,50,Awake
2025-09-14 14:38:00,77,4,0.93,97.4,50,Awake
2025-09-14 14:39:00,79,4,0.95,97.3,50,Awake
2025-09-14 14:40:00,82,3,0.94,96.9,50,Awake
2025-09-14 14:41:00,79,6,1.03,96.4,50,Awake
2025-09-14 14:42:00,78,4,0.94,97.1,50,Awake
2025-09-14 14:43:00,79,2,0.87,96.1,49,Awake
2025-09-14 14:44:00,79,9,1.15,97.1,49,Awake
2025-09-14 14:45:00,81,5,1.01,97.5,49,Awake
2025-09-14 14:46:00,80,9,1.16,96.2,49,Awake
2025-09-14 14:47:00,78,5,0.98,96.1,49,Awake
2025-09-14 14:48:00,78,5,0.98,97.9,49,Awake
2025-09-14 14:49:00,79,1,0.83,96.6,48,Awake
2025-09-14 14:50:00,79,5,0.99,97.7,48,Awake
2025-09-14 14:51:00,79,8,1.11,96.9,48,Awake
2025-09-14 14:52:00,79,6,1.03,96.9,48,Awake
2025-09-14 14:53:00,80,2,0.88,97.3,48,Awake
2025-09-14 14:54:00,80,5,1.0,96.5,48,Awake
2025-09-14 14:55:00,80,5,1.0,97.1,48,Awake
2025-09-14 14:56:00,78,4,0.94,96.8,48,Awake
2025-09-14 14:57:00,77,6,1.01,96.2,48,Awake
2025-09-14 14:58:00,78,5,0.98,97.2,48,Awake
2025-09-14 14:59:00,76,6,1.0,96.8,48,Awake
2025-09-14 15:00:00,76,5,0.96,96.9,48,Awake
2025-09-14 15:01:00,75,4,0.91,96.3,48,Awake
2025-09-14 15:02:00,75,7,1.03,98.0,49,Awake
2025-09-14 15:03:00,77,5,0.97,97.5,49,Awake
2025-09-14 15:04:00,76,7,1.04,97.6,50,Awake
2025-09-14 15:05:00,76,6,1.0,96.8,51,Awake
2025-09-14 15:06:00,73,4,0.89,96.0,51,Awake
2025-09-14 15:07:00,74,8,1.06,98.2,52,Awake
2025-09-14 15:08:00,75,4,0.91,97.0,52,Awake
